Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Ball In Play Time,Time In Possession,Time Opponent In Possession,Time In Uncontrolled Possession,Time In Established Possession,Total Distance,Total Low Intensity Distance,Total High Intensity Distance,Stand Distance,Walk Distance,Jog Distance,Run Distance,High Speed Run Distance,High Speed Distance - Player Average,Sprint Distance,Ball In Play Total Distance,In Possession Total Distance,Opponent In Possession Total Distance,Uncontrolled Possession Total Distance,Ball Out Of Play Total Distance,Total Distance (m/min),Total Distance In Possession (m/min),Total Distance Opponent In Possession (m/min),Total Distance Uncontrolled Possession (m/min),Ball In Play HI Distance,In Possession HI Distance,Opponent In Possession HI Distance,Uncontrolled Possession HI Distance,Ball Out Of Play HI Distance,HI Distance (m/min),HI Distance In Possession (m/min),HI Distance Opponent In Possession (m/min),HI Distance Uncontrolled Possession (m/min),Ball In Play Sprint Distance,In Possession Sprint Distance,Opponent In Possession Sprint Distance,Uncontrolled Possession Sprint Distance,Ball Out Of Play Sprint Distance,Sprint Distance (m/min),Sprint Distance In Possession (m/min),Sprint Distance Opponent In Possession (m/min),Sprint Distance Uncontrolled Possession (m/min),HI Events,Sprint Events,HS Run Events,Maximum Speed (km/h),Deceleration Very High Events,Deceleration High Events,Deceleration Medium Events,Deceleration Low Events,Acceleration Low Events,Acceleration Medium Events,Acceleration High Events,Acceleration Very High Events,1-5TD,6-10TD,11-15TD,16-20TD,21-25TD,26-30TD,31-35TD,36-40TD,41-45TD,45+TD,46-50TD,51-55TD,56-60TD,61-65TD,66-70TD,71-75TD,76-80TD,81-85TD,86-90TD,90+TD,1-5HID,6-10HID,11-15HID,16-20HID,21-25HID,26-30HID,31-35HID,36-40HID,41-45HID,45+HID,46-50HID,51-55HID,56-60HID,61-65HID,66-70HID,71-75HID,76-80HID,81-85HID,86-90HID,90+HID,1-5NHID,6-10NHID,11-5NHID,16-20NHID,21-25NHID,26-30NHID,31-35NHID,36-40NHID,41-45NHID,45+NHID,46-50NHID,51-55NHID,56-60NHID,61-65NHID,66-70NHID,71-75NHID,76-80NHID,81-85NHID,86-90NHID,90+NHID,11-15NHID
28/11/2017,Team A  v Team V,home,Team A,Player 11,96,61.7,36.6,24.0,1.1,28.8,10843.4,10052.3,791.1,48.5,3463.6,4674.0,1866.2,635.6,550.3884615000001,155.6,8723.7,5015.4,3547.4,160.8,2119.8,113.0,137.0,147.8,146.2,787.9,441.9,335.5,10.4,3.3,8.2,12.1,14.0,9.5,155.6,81.6,73.7,0.3,0.0,1.6,2.2,3.1,0.3,44,5,35,33.1,3,17,75,244,259,83,11,1,720.9,686.8,598.4,609.7,519.9,454.7,608.1,545.2,556.7,321.7,533.7,539.7,617.2,435.5,677.9,553.6,515.5,473.1,593.7,281.5,66.9,42.2,15.6,36.8,21.0,26.8,59.4,23.1,2.8,33.4,89.7,18.5,50.4,52.4,77.3,25.6,39.9,22.4,68.1,18.9,654.0,644.5999999999999,582.8,572.9000000000001,498.9,427.9,548.7,522.1,553.9000000000001,288.3,444.00000000000006,521.2,566.8000000000001,383.1,600.6,528.0,475.6,450.70000000000005,525.6,262.6,582.8
28/11/2017,Team A  v Team V,home,Team A,Player 23,22,13.8,10.6,2.9,0.3,9.6,2477.8,2173.0,304.8,8.6,850.3,935.2,378.8,234.8,295.7384615,70.0,1944.7,1374.7,523.7,46.3,533.1,112.6,129.7,180.6,154.3,297.9,181.4,116.5,0.0,6.9,13.9,17.1,40.2,,70.0,59.5,10.4,0.0,0.0,3.2,5.6,3.6,,11,4,13,30.1,0,3,14,49,58,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.8,597.6,556.8,607.3,301.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,84.5,94.2,62.7,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.6,513.1,462.59999999999997,544.5999999999999,266.0,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 5,73,47.5,25.8,21.0,0.8,18.9,7737.9,7187.5,550.4,19.0,3436.8,2766.6,965.1,483.7,395.755,66.7,5965.5,3189.1,2686.9,89.5,1772.4,106.0,123.6,127.9,111.9,543.2,217.8,320.3,5.0,7.2,7.5,8.4,15.3,6.2,64.9,30.2,34.7,0.0,1.8,0.9,1.2,1.7,,27,4,26,29.1,1,8,53,192,190,62,8,0,595.9,570.4,562.9,563.8,501.1,394.6,622.7,537.8,507.5,324.8,504.7,530.8,531.7,469.2,520.0,0.0,0.0,0.0,0.0,0.0,45.9,27.1,25.6,50.5,29.5,6.8,100.5,51.6,79.4,7.4,6.7,11.1,27.6,20.8,60.0,0.0,0.0,0.0,0.0,0.0,550.0,543.3,537.3,513.3,471.6,387.8,522.2,486.19999999999993,428.1,317.40000000000003,498.0,519.6999999999999,504.1,448.4,460.0,0.0,0.0,0.0,0.0,0.0,537.3
28/11/2017,Team A  v Team V,home,Team A,Player 1,65,41.6,25.3,15.5,0.8,20.2,7681.9,7012.3,669.6,20.9,2550.3,3209.2,1231.9,509.1,641.3461538,160.6,5997.4,3539.4,2347.7,110.3,1684.5,118.2,139.9,151.5,137.9,669.0,392.4,270.2,6.4,0.7,10.3,15.5,17.4,8.0,160.6,108.0,52.5,0.0,0.0,2.5,4.3,3.4,,36,7,31,33.5,1,14,65,194,199,70,11,1,0.0,0.0,0.0,0.0,0.0,0.0,567.0,594.7,602.0,277.9,610.4,464.9,669.9,506.2,681.8,591.7,617.5,569.4,576.8,351.9,0.0,0.0,0.0,0.0,0.0,0.0,61.1,83.3,50.4,10.9,36.3,27.4,45.0,36.5,118.0,26.5,60.9,67.1,17.7,28.5,0.0,0.0,0.0,0.0,0.0,0.0,505.9,511.40000000000003,551.6,267.0,574.1,437.5,624.9,469.7,563.8,565.2,556.6,502.29999999999995,559.0999999999999,323.4,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 20,96,61.7,36.6,24.0,1.1,28.8,11356.6,10740.0,616.6,30.7,3843.8,4801.6,2064.0,493.0,532.0769231,123.6,9184.8,4991.4,4038.4,154.9,2171.8,118.3,136.4,168.3,140.8,612.5,143.1,461.4,8.0,4.1,6.4,3.9,19.2,7.3,123.6,19.2,104.4,0.0,0.0,1.3,0.5,4.4,,37,6,31,30.5,1,11,77,255,271,67,14,0,641.2,652.6,693.0,627.1,560.4,509.2,652.7,548.5,622.9,354.9,598.2,584.5,613.3,507.4,684.5,528.0,595.0,522.7,563.5,296.9,13.8,68.2,23.9,14.0,19.9,15.8,78.3,7.7,47.6,18.9,26.8,31.2,14.3,34.4,81.5,12.1,51.8,41.7,0.0,14.8,627.4000000000001,584.4,669.1,613.1,540.5,493.4,574.4000000000001,540.8,575.3,336.0,571.4000000000001,553.3,599.0,473.0,603.0,515.9,543.2,481.00000000000006,563.5,282.09999999999997,669.1
28/11/2017,Team A  v Team V,home,Team A,Player 10,90,57.1,33.0,23.1,1.0,25.5,9584.8,9162.1,422.7,39.1,3727.8,4070.8,1324.5,285.9,417.31199999999995,136.8,7381.5,3740.9,3485.1,155.5,2203.4,106.5,113.4,150.9,155.5,417.9,75.1,323.0,19.9,4.8,4.7,2.3,14.0,19.9,136.8,0.0,132.2,4.6,0.0,1.5,,5.7,4.6,24,5,18,32.0,1,8,45,230,261,55,9,0,530.6,600.9,585.2,618.7,509.6,408.0,597.8,552.2,594.3,299.6,501.6,500.6,569.1,513.4,562.1,492.5,488.8,509.0,151.1,0.0,2.7,61.8,20.8,45.8,28.6,4.8,51.3,23.5,32.1,1.4,13.1,3.9,3.6,36.6,36.0,4.4,12.5,39.8,0.0,0.0,527.9,539.1,564.4000000000001,572.9000000000001,481.0,403.2,546.5,528.7,562.1999999999999,298.20000000000005,488.5,496.70000000000005,565.5,476.79999999999995,526.1,488.1,476.3,469.2,151.1,0.0,564.4000000000001
28/11/2017,Team A  v Team V,home,Team A,Player 4,90,57.1,33.0,23.1,1.0,25.5,11087.7,10436.9,650.8,30.8,3551.2,5007.8,1847.2,522.5,492.52285710000007,128.3,8753.8,4818.5,3772.9,162.3,2334.0,123.2,146.0,163.3,162.3,649.1,262.1,377.2,9.7,1.7,7.2,7.9,16.3,9.7,128.3,65.4,63.0,0.0,0.0,1.4,2.0,2.7,,34,7,31,33.6,1,13,78,274,283,76,9,1,693.6,723.6,653.8,704.1,530.0,434.0,677.5,633.0,627.7,382.1,590.6,592.9,662.9,584.6,661.9,560.2,619.0,547.9,208.3,0.0,22.9,53.8,27.7,28.4,75.9,0.0,79.4,30.0,18.8,0.0,29.5,25.6,13.9,61.9,72.7,12.1,71.0,27.1,0.0,0.0,670.7,669.8000000000001,626.0999999999999,675.7,454.1,434.0,598.1,603.0,608.9000000000001,382.1,561.1,567.3,649.0,522.7,589.1999999999999,548.1,548.0,520.8,208.3,0.0,626.0999999999999
28/11/2017,Team A  v Team V,home,Team A,Player 7,30,19.5,11.2,7.9,0.3,8.6,3179.0,2872.9,306.1,9.0,1266.9,1205.6,391.4,195.6,321.215625,110.6,2572.9,1395.1,1127.4,50.4,606.1,106.0,124.6,142.7,168.0,293.8,163.3,111.7,18.8,12.4,10.2,14.6,14.1,62.7,110.6,60.2,35.7,14.7,0.0,3.7,5.4,4.5,49.0,17,6,11,35.8,1,11,20,75,89,17,5,2,600.3,586.0,556.8,624.4,464.4,347.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,55.1,47.5,76.2,73.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.8,530.9,509.29999999999995,548.1999999999999,390.5,347.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.29999999999995
28/11/2017,Team A  v Team V,home,Team A,Player 12,96,61.7,36.6,24.0,1.1,28.8,11889.3,10722.4,1166.8,31.6,3326.1,4963.2,2401.4,992.4,660.9357143,174.4,9575.2,5607.4,3804.9,162.8,2314.1,123.8,153.2,158.5,148.0,1158.5,721.4,413.5,23.6,8.3,12.2,19.7,17.2,21.5,174.4,118.0,50.6,5.8,0.0,1.8,3.2,2.1,5.3,62,7,62,31.8,1,20,98,293,312,100,16,1,678.7,702.8,684.0,693.1,563.4,527.7,762.7,634.5,630.5,399.2,677.8,509.6,690.7,595.4,659.0,469.1,592.5,530.6,596.7,291.4,88.4,54.3,67.6,50.0,81.9,25.2,94.1,33.5,44.2,33.4,70.4,7.6,53.8,79.2,68.8,19.7,101.0,87.0,69.6,37.0,590.3000000000001,648.5,616.4,643.1,481.5,502.50000000000006,668.6,601.0,586.3,365.8,607.4,502.0,636.9000000000001,516.1999999999999,590.2,449.40000000000003,491.5,443.6,527.1,254.39999999999998,616.4
28/11/2017,Team A  v Team V,home,Team A,Player 9,73,47.5,25.8,21.0,0.8,18.9,8401.1,7664.6,736.5,23.9,2663.4,3656.4,1320.9,565.4,651.3054053999999,171.1,6735.5,3509.0,3133.2,93.2,1665.6,115.1,136.0,149.2,116.5,736.5,438.9,295.9,1.7,0.0,10.1,17.0,14.1,2.1,171.1,119.1,52.0,0.0,0.0,2.3,4.6,2.5,,36,11,29,33.7,1,16,56,226,239,67,9,0,567.2,679.0,640.7,690.8,541.6,462.5,644.7,600.5,627.8,290.4,525.2,502.3,588.3,442.0,598.2,0.0,0.0,0.0,0.0,0.0,6.9,64.1,32.9,88.4,65.8,47.4,65.4,62.3,77.9,48.8,35.8,17.5,36.5,33.0,53.8,0.0,0.0,0.0,0.0,0.0,560.3000000000001,614.9,607.8000000000001,602.4,475.8,415.1,579.3000000000001,538.2,549.9,241.59999999999997,489.40000000000003,484.8,551.8,409.0,544.4000000000001,0.0,0.0,0.0,0.0,0.0,607.8000000000001
28/11/2017,Team A  v Team V,home,Team A,Player 6,96,61.7,36.6,24.0,1.1,28.8,11362.9,10011.1,1351.8,30.3,4065.5,4349.7,1565.6,869.4,785.3575,482.4,8961.7,5236.5,3537.6,187.6,2401.2,118.4,143.1,147.4,170.5,1351.8,735.9,576.1,39.8,0.0,14.1,20.1,24.0,36.2,482.4,251.8,225.9,4.7,0.0,5.0,6.9,9.4,4.3,63,22,50,37.1,4,18,72,253,249,72,26,3,672.6,666.1,572.0,591.3,527.8,495.0,632.0,546.0,587.7,372.7,645.0,528.2,593.7,533.7,650.5,547.1,623.3,589.0,673.0,316.4,48.2,98.0,33.3,57.2,54.5,39.3,124.9,67.2,49.6,40.5,91.3,38.7,15.3,131.8,88.7,60.9,82.6,92.7,79.0,58.1,624.4,568.1,538.7,534.0999999999999,473.29999999999995,455.7,507.1,478.8,538.1,332.2,553.7,489.50000000000006,578.4000000000001,401.90000000000003,561.8,486.20000000000005,540.6999999999999,496.3,594.0,258.29999999999995,538.7
28/11/2017,Team A  v Team V,home,Team A,Player 16,22,13.8,10.6,2.9,0.3,9.6,2483.7,2241.7,242.0,8.5,933.2,1037.5,262.6,172.2,228.47058819999998,69.9,1922.7,1426.4,453.9,42.4,561.0,112.9,134.6,156.5,141.3,242.0,165.7,76.4,0.0,0.0,11.0,15.6,26.3,,69.9,52.4,17.5,0.0,0.0,3.2,4.9,6.0,,11,2,10,30.3,2,6,22,76,79,27,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.1,590.9,590.8,521.4,307.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,73.7,80.7,31.4,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.40000000000003,517.1999999999999,510.09999999999997,490.0,288.09999999999997,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 3,96,61.7,36.6,24.0,1.1,28.8,10058.1,9444.3,613.8,45.3,3715.8,4409.3,1274.0,432.1,417.075,181.7,7903.4,4198.7,3546.2,158.5,2154.7,104.8,114.7,147.8,144.1,605.9,129.0,448.7,28.1,7.9,6.4,3.5,18.7,25.5,181.1,20.9,156.1,4.1,0.6,1.9,0.6,6.5,3.7,33,9,25,32.5,0,13,60,236,236,88,12,2,508.0,584.7,624.5,573.6,489.7,335.1,550.7,551.2,580.8,307.3,524.7,504.4,586.0,524.2,539.4,485.0,506.4,483.4,471.1,327.9,19.9,63.3,10.7,53.9,38.8,5.2,67.2,11.7,21.8,11.1,46.6,5.6,19.6,58.4,58.6,16.1,21.2,28.1,6.8,49.1,488.1,521.4000000000001,613.8,519.7,450.9,329.90000000000003,483.50000000000006,539.5,559.0,296.2,478.1,498.79999999999995,566.4,465.80000000000007,480.79999999999995,468.9,485.2,455.29999999999995,464.3,278.79999999999995,613.8
28/11/2017,Team A  v Team V,home,Team A,Player 19,5,3.9,3.1,0.7,0.1,2.9,586.4,534.4,52.0,1.3,195.2,263.3,74.6,28.9,464.775,23.1,507.3,376.8,126.0,4.5,79.1,117.3,121.5,180.0,45.0,52.0,0.5,51.6,0.0,0.0,10.4,0.2,73.7,,23.1,0.0,23.1,0.0,0.0,4.6,,33.0,,2,1,1,28.2,0,0,3,25,16,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.6,382.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.6,330.8,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 2,5,3.9,3.1,0.7,0.1,2.9,671.1,589.6,81.5,0.7,182.9,274.3,131.6,81.5,249.275,0.0,571.4,462.2,104.8,4.4,99.7,134.2,149.1,149.7,44.0,81.5,68.6,12.9,0.0,0.0,16.3,22.1,18.4,,0.0,0.0,0.0,0.0,0.0,,,,,4,0,4,24.9,1,1,6,18,20,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.4,402.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.29999999999998,337.29999999999995,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 11,86,52.3,22.5,27.8,2.0,10.9,9932.7,8995.3,937.4,38.7,3166.4,4181.2,1609.0,751.7,550.3884615000001,185.7,7529.5,3325.6,3925.6,278.3,2403.2,115.5,147.8,141.2,139.2,890.1,448.5,430.2,11.4,47.3,10.9,19.9,15.5,5.7,185.7,124.4,61.3,0.0,0.0,2.2,5.5,2.2,,50,9,44,29.0,3,25,71,248,268,89,17,1,677.4,581.4,539.2,595.1,622.7,625.3,525.9,614.8,673.6,150.7,652.8,532.4,517.1,388.1,430.2,635.7,618.6,551.7,0.0,0.0,47.7,32.5,9.7,38.4,48.9,90.7,43.8,34.2,99.7,13.3,64.1,68.9,52.3,31.5,25.1,106.6,76.0,53.9,0.0,0.0,629.6999999999999,548.9,529.5,556.7,573.8000000000001,534.5999999999999,482.09999999999997,580.5999999999999,573.9,137.39999999999998,588.6999999999999,463.5,464.8,356.6,405.09999999999997,529.1,542.6,497.80000000000007,0.0,0.0,529.5
15/12/2017,Team A  v Team K,home,Team A,Player 17,96,57.4,25.5,29.5,2.4,11.6,9867.9,9326.7,541.2,44.2,4036.7,3638.1,1607.7,409.7,488.42352939999995,131.5,7510.7,3274.7,3957.8,278.2,2357.2,102.8,128.4,134.2,115.9,469.1,136.2,307.7,25.2,72.1,5.6,5.3,10.4,10.5,117.1,50.4,63.3,3.4,14.4,1.4,2.0,2.1,1.4,31,6,25,32.7,3,13,72,251,288,61,13,3,591.6,569.8,472.4,549.2,599.0,565.2,531.3,561.3,558.4,121.1,581.6,423.4,470.4,433.1,396.4,500.2,494.7,432.8,465.0,551.1,48.0,22.8,19.7,15.5,8.0,29.9,29.6,20.8,64.9,12.8,18.2,28.6,25.8,28.2,9.1,36.5,51.6,10.9,44.7,15.8,543.6,547.0,452.7,533.7,591.0,535.3000000000001,501.69999999999993,540.5,493.5,108.3,563.4,394.79999999999995,444.59999999999997,404.90000000000003,387.29999999999995,463.7,443.09999999999997,421.90000000000003,420.3,535.3000000000001,452.7
15/12/2017,Team A  v Team K,home,Team A,Player 13,96,57.4,25.5,29.5,2.4,11.6,11862.6,10954.8,907.8,23.7,3574.0,5045.6,2311.5,842.0,752.5529412000001,65.8,9101.5,3832.7,4925.2,343.7,2761.0,123.6,150.3,167.0,143.2,883.0,215.5,657.1,10.3,24.8,9.5,8.5,22.3,4.3,65.8,10.3,55.4,0.0,0.0,0.7,0.4,1.9,,60,3,56,27.5,1,21,77,310,341,79,9,0,642.8,696.6,623.1,629.8,708.6,702.9,663.9,656.4,634.5,152.1,656.0,647.0,514.5,506.7,426.2,568.0,635.4,561.9,566.6,669.7,62.5,37.9,35.1,45.4,69.4,73.6,59.6,71.6,111.6,0.0,27.8,81.1,45.5,14.3,8.2,30.1,32.0,18.4,17.3,66.4,580.3,658.7,588.0,584.4,639.2,629.3,604.3,584.8,522.9,152.1,628.2,565.9,469.0,492.4,418.0,537.9,603.4,543.5,549.3000000000001,603.3000000000001,588.0
15/12/2017,Team A  v Team K,home,Team A,Player 5,96,57.4,25.5,29.5,2.4,11.6,10018.1,9408.4,609.7,31.7,4289.8,3623.7,1463.1,555.4,395.755,54.3,7449.1,3424.4,3698.1,326.5,2569.1,104.4,134.3,125.4,136.0,602.8,294.6,282.7,25.5,6.9,6.4,11.6,9.6,10.6,54.3,16.1,34.9,3.3,0.0,0.6,0.6,1.2,1.4,36,1,32,30.5,2,19,67,220,245,65,14,1,578.1,569.3,528.2,525.8,567.4,638.0,504.0,535.6,511.6,147.4,626.7,546.1,479.2,359.6,362.3,526.5,528.3,436.9,506.0,541.2,28.0,22.3,49.0,26.6,56.0,51.7,38.4,61.0,19.4,0.0,31.4,27.3,46.0,3.1,17.5,39.3,5.5,24.2,47.4,15.7,550.1,547.0,479.20000000000005,499.19999999999993,511.4,586.3,465.6,474.6,492.20000000000005,147.4,595.3000000000001,518.8000000000001,433.2,356.5,344.8,487.2,522.8,412.7,458.6,525.5,479.20000000000005
15/12/2017,Team A  v Team K,home,Team A,Player 14,96,57.4,25.5,29.5,2.4,11.6,11200.8,10339.6,861.2,29.2,4076.0,4494.9,1739.5,625.0,564.0119047999999,236.1,8312.3,3775.8,4205.7,330.8,2888.5,116.7,148.1,142.6,137.8,855.8,415.8,408.2,31.8,5.4,9.0,16.3,13.8,13.2,236.1,133.4,91.4,11.3,0.0,2.5,5.2,3.1,4.7,52,9,46,33.5,4,20,81,263,266,78,15,1,678.5,627.6,639.3,649.0,664.6,677.0,648.0,634.9,609.6,142.8,634.8,614.7,408.0,410.1,346.9,571.2,604.3,502.3,561.8,575.5,87.8,43.3,16.5,53.8,85.3,36.8,53.3,91.4,39.1,1.8,50.9,33.1,39.9,5.3,0.0,62.5,12.2,34.9,50.3,63.0,590.7,584.3000000000001,622.8,595.2,579.3000000000001,640.2,594.7,543.5,570.5,141.0,583.9,581.6,368.1,404.8,346.9,508.70000000000005,592.0999999999999,467.40000000000003,511.49999999999994,512.5,622.8
15/12/2017,Team A  v Team K,home,Team A,Player 20,66,42.4,15.8,25.2,1.4,6.5,8372.2,7820.1,552.1,14.7,2656.8,3509.7,1638.9,471.5,532.0769231,80.6,6632.9,2237.7,4160.8,234.5,1739.3,126.9,141.6,165.1,167.5,531.4,59.8,443.7,27.8,20.8,8.4,3.8,17.6,19.9,77.4,10.8,66.7,0.0,3.2,1.2,0.7,2.6,,35,3,30,31.7,1,14,70,195,205,64,9,0,671.6,719.4,616.4,601.5,658.8,702.3,614.9,674.4,702.3,133.7,714.2,616.0,485.5,461.3,0.0,0.0,0.0,0.0,0.0,0.0,49.1,60.0,25.7,27.2,44.3,30.6,34.8,24.3,87.5,3.3,52.7,55.1,45.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,622.5,659.4,590.6999999999999,574.3,614.5,671.6999999999999,580.1,650.1,614.8,130.39999999999998,661.5,560.9,439.8,449.3,0.0,0.0,0.0,0.0,0.0,0.0,590.6999999999999
15/12/2017,Team A  v Team K,home,Team A,Player 4,73,45.7,18.0,26.0,1.7,8.0,9599.7,8743.2,856.5,15.2,2809.0,4085.3,1833.7,625.7,492.52285710000007,230.8,7447.4,2636.9,4511.9,298.5,2152.4,131.5,146.5,173.5,175.6,842.6,203.7,600.2,38.7,13.9,11.7,11.3,23.1,22.8,230.8,22.0,208.8,0.0,0.0,3.2,1.2,8.0,,47,11,39,33.7,7,16,72,228,242,72,13,1,742.8,774.3,668.5,684.9,750.3,768.4,663.1,751.5,631.3,145.6,672.9,578.4,503.6,495.3,504.7,264.2,0.0,0.0,0.0,0.0,50.0,76.9,83.0,46.2,71.2,119.6,48.8,66.4,64.4,26.6,77.0,39.7,29.4,26.4,24.0,6.8,0.0,0.0,0.0,0.0,692.8,697.4,585.5,638.6999999999999,679.0999999999999,648.8,614.3000000000001,685.1,566.9,119.0,595.9,538.6999999999999,474.20000000000005,468.90000000000003,480.7,257.4,0.0,0.0,0.0,0.0,585.5
15/12/2017,Team A  v Team K,home,Team A,Player 7,9,4.8,2.9,1.6,0.3,0.7,978.7,867.6,111.1,4.0,330.3,384.9,148.4,84.4,321.215625,26.7,731.0,496.2,189.2,45.6,247.7,108.7,171.1,118.2,152.0,111.1,98.7,12.4,0.0,0.0,12.3,34.0,7.8,,26.7,19.3,7.4,0.0,0.0,3.0,6.7,4.6,,8,2,5,30.0,1,5,2,25,25,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.7,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,80.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.5,470.1,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 9,96,57.4,25.5,29.5,2.4,11.6,10690.3,9929.2,761.1,27.7,3842.0,4275.6,1783.9,574.7,651.3054053999999,186.4,8036.8,3539.7,4131.6,365.6,2653.4,111.4,138.8,140.1,152.3,756.0,376.3,350.7,29.0,5.1,7.9,14.8,11.9,12.1,186.4,117.3,55.8,13.3,0.0,1.9,4.6,1.9,5.5,41,8,35,31.9,5,17,78,237,271,74,19,2,603.9,613.2,528.3,599.0,602.9,542.0,594.2,589.3,635.9,157.4,654.8,599.3,378.8,372.4,358.9,557.3,570.1,479.6,567.0,686.0,33.0,42.3,12.6,63.8,9.3,18.8,37.2,86.4,94.7,48.9,73.2,13.3,5.2,5.4,0.0,28.0,59.1,7.0,60.3,62.4,570.9,570.9000000000001,515.6999999999999,535.2,593.6,523.2,557.0,502.9,541.1999999999999,108.5,581.5999999999999,586.0,373.6,367.0,358.9,529.3,511.0,472.6,506.7,623.6,515.6999999999999
15/12/2017,Team A  v Team K,home,Team A,Player 6,96,57.4,25.5,29.5,2.4,11.6,11245.1,10041.1,1204.0,31.6,4203.1,4218.5,1587.9,778.5,785.3575,425.5,8183.1,3837.5,3929.0,416.6,3062.0,117.1,150.5,133.2,173.6,1176.5,666.9,439.5,70.0,27.5,12.5,26.2,14.9,29.2,424.3,267.9,120.8,35.6,1.2,4.4,10.5,4.1,14.8,67,22,44,34.4,3,34,62,264,263,75,26,2,585.7,579.8,658.3,679.6,639.8,598.3,560.6,630.9,549.8,139.5,660.2,674.0,473.2,501.0,489.1,573.7,549.6,519.8,559.0,623.3,45.7,64.1,58.9,111.1,104.9,70.9,33.2,95.5,81.1,8.1,81.1,57.2,87.6,64.4,13.3,60.3,12.3,39.6,20.7,93.9,540.0,515.6999999999999,599.4,568.5,534.9,527.4,527.4,535.4,468.69999999999993,131.4,579.1,616.8,385.6,436.6,475.8,513.4000000000001,537.3000000000001,480.19999999999993,538.3,529.4,599.4
15/12/2017,Team A  v Team K,home,Team A,Player 16,22,11.2,7.2,3.3,0.6,3.6,2620.5,2465.0,155.6,7.5,913.4,1023.4,520.6,146.8,228.47058819999998,8.7,1696.6,1148.3,444.2,104.2,923.9,119.1,159.5,134.6,173.7,147.1,112.0,25.3,9.8,8.4,7.1,15.6,7.7,16.3,8.7,8.7,0.0,0.0,0.0,0.0,1.2,,,9,1,9,30.5,1,5,18,62,73,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.2,604.8,610.8,575.4,632.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,62.5,30.8,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.2,596.8,548.3,544.6,578.0,0.0
