Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Ball In Play Time,Time In Possession,Time Opponent In Possession,Time In Uncontrolled Possession,Time In Established Possession,Total Distance,Total Low Intensity Distance,Total High Intensity Distance,Stand Distance,Walk Distance,Jog Distance,Run Distance,High Speed Run Distance,High Speed Distance - Player Average,Sprint Distance,Ball In Play Total Distance,In Possession Total Distance,Opponent In Possession Total Distance,Uncontrolled Possession Total Distance,Ball Out Of Play Total Distance,Total Distance (m/min),Total Distance In Possession (m/min),Total Distance Opponent In Possession (m/min),Total Distance Uncontrolled Possession (m/min),Ball In Play HI Distance,In Possession HI Distance,Opponent In Possession HI Distance,Uncontrolled Possession HI Distance,Ball Out Of Play HI Distance,HI Distance (m/min),HI Distance In Possession (m/min),HI Distance Opponent In Possession (m/min),HI Distance Uncontrolled Possession (m/min),Ball In Play Sprint Distance,In Possession Sprint Distance,Opponent In Possession Sprint Distance,Uncontrolled Possession Sprint Distance,Ball Out Of Play Sprint Distance,Sprint Distance (m/min),Sprint Distance In Possession (m/min),Sprint Distance Opponent In Possession (m/min),Sprint Distance Uncontrolled Possession (m/min),HI Events,Sprint Events,HS Run Events,Maximum Speed (km/h),Deceleration Very High Events,Deceleration High Events,Deceleration Medium Events,Deceleration Low Events,Acceleration Low Events,Acceleration Medium Events,Acceleration High Events,Acceleration Very High Events,1-5TD,6-10TD,11-15TD,16-20TD,21-25TD,26-30TD,31-35TD,36-40TD,41-45TD,45+TD,46-50TD,51-55TD,56-60TD,61-65TD,66-70TD,71-75TD,76-80TD,81-85TD,86-90TD,90+TD,1-5HID,6-10HID,11-15HID,16-20HID,21-25HID,26-30HID,31-35HID,36-40HID,41-45HID,45+HID,46-50HID,51-55HID,56-60HID,61-65HID,66-70HID,71-75HID,76-80HID,81-85HID,86-90HID,90+HID
15/12/2017,Team A  v Team K,home,Team A,Player 11,86,52.3,22.5,27.8,2,10.9,9932.7,8995.3,937.4,38.7,3166.4,4181.2,1609,751.7,550.3884615,185.7,7529.5,3325.6,3925.6,278.3,2403.2,115.5,147.8,141.2,139.2,890.1,448.5,430.2,11.4,47.3,10.9,19.9,15.5,5.7,185.7,124.4,61.3,0,0,2.2,5.5,2.2,,50,9,44,29,3,25,71,248,268,89,17,1,677.4,581.4,539.2,595.1,622.7,625.3,525.9,614.8,673.6,150.7,652.8,532.4,517.1,388.1,430.2,635.7,618.6,551.7,0,0,47.7,32.5,9.7,38.4,48.9,90.7,43.8,34.2,99.7,13.3,64.1,68.9,52.3,31.5,25.1,106.6,76,53.9,0,0
15/12/2017,Team A  v Team K,home,Team A,Player 17,96,57.4,25.5,29.5,2.4,11.6,9867.9,9326.7,541.2,44.2,4036.7,3638.1,1607.7,409.7,488.4235294,131.5,7510.7,3274.7,3957.8,278.2,2357.2,102.8,128.4,134.2,115.9,469.1,136.2,307.7,25.2,72.1,5.6,5.3,10.4,10.5,117.1,50.4,63.3,3.4,14.4,1.4,2,2.1,1.4,31,6,25,32.7,3,13,72,251,288,61,13,3,591.6,569.8,472.4,549.2,599,565.2,531.3,561.3,558.4,121.1,581.6,423.4,470.4,433.1,396.4,500.2,494.7,432.8,465,551.1,48,22.8,19.7,15.5,8,29.9,29.6,20.8,64.9,12.8,18.2,28.6,25.8,28.2,9.1,36.5,51.6,10.9,44.7,15.8
15/12/2017,Team A  v Team K,home,Team A,Player 13,96,57.4,25.5,29.5,2.4,11.6,11862.6,10954.8,907.8,23.7,3574,5045.6,2311.5,842,752.5529412,65.8,9101.5,3832.7,4925.2,343.7,2761,123.6,150.3,167,143.2,883,215.5,657.1,10.3,24.8,9.5,8.5,22.3,4.3,65.8,10.3,55.4,0,0,0.7,0.4,1.9,,60,3,56,27.5,1,21,77,310,341,79,9,0,642.8,696.6,623.1,629.8,708.6,702.9,663.9,656.4,634.5,152.1,656,647,514.5,506.7,426.2,568,635.4,561.9,566.6,669.7,62.5,37.9,35.1,45.4,69.4,73.6,59.6,71.6,111.6,0,27.8,81.1,45.5,14.3,8.2,30.1,32,18.4,17.3,66.4
15/12/2017,Team A  v Team K,home,Team A,Player 5,96,57.4,25.5,29.5,2.4,11.6,10018.1,9408.4,609.7,31.7,4289.8,3623.7,1463.1,555.4,395.755,54.3,7449.1,3424.4,3698.1,326.5,2569.1,104.4,134.3,125.4,136,602.8,294.6,282.7,25.5,6.9,6.4,11.6,9.6,10.6,54.3,16.1,34.9,3.3,0,0.6,0.6,1.2,1.4,36,1,32,30.5,2,19,67,220,245,65,14,1,578.1,569.3,528.2,525.8,567.4,638,504,535.6,511.6,147.4,626.7,546.1,479.2,359.6,362.3,526.5,528.3,436.9,506,541.2,28,22.3,49,26.6,56,51.7,38.4,61,19.4,0,31.4,27.3,46,3.1,17.5,39.3,5.5,24.2,47.4,15.7
15/12/2017,Team A  v Team K,home,Team A,Player 14,96,57.4,25.5,29.5,2.4,11.6,11200.8,10339.6,861.2,29.2,4076,4494.9,1739.5,625,564.0119048,236.1,8312.3,3775.8,4205.7,330.8,2888.5,116.7,148.1,142.6,137.8,855.8,415.8,408.2,31.8,5.4,9,16.3,13.8,13.2,236.1,133.4,91.4,11.3,0,2.5,5.2,3.1,4.7,52,9,46,33.5,4,20,81,263,266,78,15,1,678.5,627.6,639.3,649,664.6,677,648,634.9,609.6,142.8,634.8,614.7,408,410.1,346.9,571.2,604.3,502.3,561.8,575.5,87.8,43.3,16.5,53.8,85.3,36.8,53.3,91.4,39.1,1.8,50.9,33.1,39.9,5.3,0,62.5,12.2,34.9,50.3,63
15/12/2017,Team A  v Team K,home,Team A,Player 20,66,42.4,15.8,25.2,1.4,6.5,8372.2,7820.1,552.1,14.7,2656.8,3509.7,1638.9,471.5,532.0769231,80.6,6632.9,2237.7,4160.8,234.5,1739.3,126.9,141.6,165.1,167.5,531.4,59.8,443.7,27.8,20.8,8.4,3.8,17.6,19.9,77.4,10.8,66.7,0,3.2,1.2,0.7,2.6,,35,3,30,31.7,1,14,70,195,205,64,9,0,671.6,719.4,616.4,601.5,658.8,702.3,614.9,674.4,702.3,133.7,714.2,616,485.5,461.3,0,0,0,0,0,0,49.1,60,25.7,27.2,44.3,30.6,34.8,24.3,87.5,3.3,52.7,55.1,45.7,12,0,0,0,0,0,0
15/12/2017,Team A  v Team K,home,Team A,Player 4,73,45.7,18,26,1.7,8,9599.7,8743.2,856.5,15.2,2809,4085.3,1833.7,625.7,492.5228571,230.8,7447.4,2636.9,4511.9,298.5,2152.4,131.5,146.5,173.5,175.6,842.6,203.7,600.2,38.7,13.9,11.7,11.3,23.1,22.8,230.8,22,208.8,0,0,3.2,1.2,8,,47,11,39,33.7,7,16,72,228,242,72,13,1,742.8,774.3,668.5,684.9,750.3,768.4,663.1,751.5,631.3,145.6,672.9,578.4,503.6,495.3,504.7,264.2,0,0,0,0,50,76.9,83,46.2,71.2,119.6,48.8,66.4,64.4,26.6,77,39.7,29.4,26.4,24,6.8,0,0,0,0
15/12/2017,Team A  v Team K,home,Team A,Player 7,9,4.8,2.9,1.6,0.3,0.7,978.7,867.6,111.1,4,330.3,384.9,148.4,84.4,321.215625,26.7,731,496.2,189.2,45.6,247.7,108.7,171.1,118.2,152,111.1,98.7,12.4,0,0,12.3,34,7.8,,26.7,19.3,7.4,0,0,3,6.7,4.6,,8,2,5,30,1,5,2,25,25,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.7,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,80.9
15/12/2017,Team A  v Team K,home,Team A,Player 9,96,57.4,25.5,29.5,2.4,11.6,10690.3,9929.2,761.1,27.7,3842,4275.6,1783.9,574.7,651.3054054,186.4,8036.8,3539.7,4131.6,365.6,2653.4,111.4,138.8,140.1,152.3,756,376.3,350.7,29,5.1,7.9,14.8,11.9,12.1,186.4,117.3,55.8,13.3,0,1.9,4.6,1.9,5.5,41,8,35,31.9,5,17,78,237,271,74,19,2,603.9,613.2,528.3,599,602.9,542,594.2,589.3,635.9,157.4,654.8,599.3,378.8,372.4,358.9,557.3,570.1,479.6,567,686,33,42.3,12.6,63.8,9.3,18.8,37.2,86.4,94.7,48.9,73.2,13.3,5.2,5.4,0,28,59.1,7,60.3,62.4
15/12/2017,Team A  v Team K,home,Team A,Player 6,96,57.4,25.5,29.5,2.4,11.6,11245.1,10041.1,1204,31.6,4203.1,4218.5,1587.9,778.5,785.3575,425.5,8183.1,3837.5,3929,416.6,3062,117.1,150.5,133.2,173.6,1176.5,666.9,439.5,70,27.5,12.5,26.2,14.9,29.2,424.3,267.9,120.8,35.6,1.2,4.4,10.5,4.1,14.8,67,22,44,34.4,3,34,62,264,263,75,26,2,585.7,579.8,658.3,679.6,639.8,598.3,560.6,630.9,549.8,139.5,660.2,674,473.2,501,489.1,573.7,549.6,519.8,559,623.3,45.7,64.1,58.9,111.1,104.9,70.9,33.2,95.5,81.1,8.1,81.1,57.2,87.6,64.4,13.3,60.3,12.3,39.6,20.7,93.9
15/12/2017,Team A  v Team K,home,Team A,Player 16,22,11.2,7.2,3.3,0.6,3.6,2620.5,2465,155.6,7.5,913.4,1023.4,520.6,146.8,228.4705882,8.7,1696.6,1148.3,444.2,104.2,923.9,119.1,159.5,134.6,173.7,147.1,112,25.3,9.8,8.4,7.1,15.6,7.7,16.3,8.7,8.7,0,0,0,0,1.2,,,9,1,9,30.5,1,5,18,62,73,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.2,604.8,610.8,575.4,632.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62.5,30.8,54.3
15/12/2017,Team A  v Team K,home,Team A,Player 3,96,57.4,25.5,29.5,2.4,11.6,9464.4,9052.3,412.1,47.9,3786.4,4065.4,1152.5,319.8,417.075,92.3,7255.4,2988.5,3965.4,301.6,2209,98.6,117.2,134.4,125.7,411.4,47.6,351.5,12.4,0.7,4.3,1.9,11.9,5.2,92.3,3.5,88.8,0,0,1,0.1,3,,23,4,17,30.5,3,9,58,250,255,52,12,3,492.2,580.2,499.9,519,604.9,533.8,549.8,558.5,546.1,118.8,542.1,464.4,413.7,407,366,413.6,477.9,426.4,452.2,498,4.7,7.5,24,38.4,12.8,18.1,23.5,41.6,45.7,9.1,30.2,0,12.8,2.2,23.8,0,56.3,24.4,12.3,24.7
15/12/2017,Team A  v Team K,home,Team A,Player 25,29,14.8,9.7,4.1,1,5.1,3578.1,3367.3,210.7,8,1153.1,1452.7,753.6,168.7,395.05,42.1,2608.7,1786.8,663.8,158.2,969.3,123.4,184.2,161.9,158.2,210.7,111.5,99.2,0,0,7.3,11.5,24.2,,42.1,11.7,30.4,0,0,1.5,1.2,7.4,,10,3,8,27.9,2,3,16,73,90,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.3,665.6,657.9,554.5,583.5,629.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,45.4,49.5,33,34.2,42.1
19/12/2017,Team F v Team A,away,Team A,Player 11,79,46.3,25.4,18.8,2.2,14.3,9053,8019.9,1033.1,39.8,2915.1,3344.1,1721,782.1,550.3884615,250.9,6930.5,3515.2,3048,367.3,2122.5,114.6,138.4,162.1,167,1024.2,499.8,445.6,78.8,8.9,13.1,19.7,23.7,35.8,250.9,101.8,112.1,37.1,0,3.2,4,6,16.9,53,12,45,33.3,2,23,81,218,242,79,21,2,675.3,525.3,750.4,666.5,523.9,420.8,464.6,689.7,621.6,397.4,642.3,537.8,557.1,467.9,479.1,500.4,132.9,0,0,0,96.2,6.9,177.2,118.8,32.4,11.7,20.2,71.4,47.6,107.9,78.5,37,71.8,32.9,44.3,47.6,30.7,0,0,0
19/12/2017,Team F v Team A,away,Team A,Player 17,29,18.2,8.9,8.3,0.9,5.1,2910.9,2676.2,234.6,12.7,1150.9,1121,391.7,152.7,488.4235294,81.9,2354.1,1029.7,1227.6,96.7,556.8,100.4,115.7,147.9,107.4,234.6,34.6,197.4,2.6,0,8.1,3.9,23.8,2.9,81.9,0.8,81.1,0,0,2.8,0.1,9.8,,12,4,9,32.1,2,6,23,73,85,25,4,0,587.3,434.3,555,531.9,478.8,323.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,10.2,88.9,18.3,58.5,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/12/2017,Team F v Team A,away,Team A,Player 23,79,46.3,25.4,18.8,2.2,14.3,8894.6,8010.1,884.5,32.8,2974.1,3500,1503.2,644.8,295.7384615,239.7,6756.9,3390.6,3043.5,322.8,2137.7,112.6,133.5,161.9,146.7,861.5,402.5,435.9,23.2,23,11.2,15.8,23.2,10.5,239.7,76.5,152,11.2,0,3,3,8.1,5.1,46,13,46,32.5,0,23,56,216,229,65,13,0,595.5,520.1,599,647.5,504,372.2,464.3,611.6,611.7,375.6,609.9,680.2,615.7,473.5,509.6,580,124.2,0,0,0,52.4,27.2,37.4,67.2,49.2,14.5,52.2,79.1,70.2,58.6,36.3,116.8,101.9,40.1,25.4,19.2,36.9,0,0,0
19/12/2017,Team F v Team A,away,Team A,Player 13,96,56.4,31.5,22.5,2.5,18.4,11555.6,10505.2,1050.4,41.8,3376.7,4785.7,2300.9,967.6,752.5529412,82.8,8936,4799.8,3765.3,370.9,2619.6,120.4,152.4,167.3,148.4,1045,551.8,478.4,14.9,5.3,10.9,17.5,21.3,6,81.9,47.9,34,0,0.9,0.9,1.5,1.5,,69,4,68,29,2,17,96,244,302,84,14,1,639.5,554.9,726.7,734.4,629.2,415.3,474.6,753.3,649.3,377.9,722.2,626.2,622.3,450.5,541.3,625.7,643.6,594.8,490.3,283.5,84.3,42.9,101.9,88.7,24.8,20.8,84.8,89,73,24.8,59.9,82.5,30.9,17.2,53.9,69.3,47.4,29,17.4,8
19/12/2017,Team F v Team A,away,Team A,Player 8,16,9.5,5.8,3.5,0.3,3.9,2009.1,1828.7,180.3,8,561.7,775.5,483.6,180.3,609.5111111,0,1546.9,942.2,546.7,57.9,462.2,125.6,162.4,156.2,193,176.3,82.7,68.4,25.2,4.1,11.3,14.3,19.5,84,0,0,0,0,0,,,,,12,0,12,24.7,0,4,13,42,48,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.2,645.6,539.8,318.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4,70.4,61.6,9
19/12/2017,Team F v Team A,away,Team A,Player 14,96,56.4,31.5,22.5,2.5,18.4,10572.9,9761.5,811.4,35.8,4024.7,4244.4,1456.6,637.2,564.0119048,174.2,7893.8,4287.4,3289.2,317.2,2679,110.1,136.1,146.2,126.9,809.5,342.4,452.7,14.4,1.9,8.5,10.9,20.1,5.8,174.2,74.5,99.7,0,0,1.8,2.4,4.4,,36,11,37,30.5,0,9,61,240,239,65,4,0,629.3,497.6,697.9,597.5,530.3,388.6,463.6,669.2,612.9,361.9,621.5,557,568.9,405.7,487.9,595.8,587.6,543.3,502.8,253.7,32.1,16.1,129.2,2.7,44.1,27.3,26.8,73.9,37.3,57.6,60.6,63.3,70.9,4.4,22.4,52.6,46.5,27.2,16.5,0
19/12/2017,Team F v Team A,away,Team A,Player 4,96,56.4,31.5,22.5,2.5,18.4,11187,10226.9,960.1,33.9,3995,4369.5,1828.5,779.3,492.5228571,180.8,8456.3,4401.4,3656.5,398.5,2730.6,116.5,139.7,162.5,159.4,953.2,426.7,472.5,54,6.9,10,13.5,21,21.6,180.8,93.4,79,8.5,0,1.9,3,3.5,3.4,61,11,52,30,4,16,88,231,247,86,15,0,684.6,569.6,713.4,680.6,591.8,471.5,458,707,577.8,386.8,673.3,601.4,567.3,526.3,489.9,570.7,554.6,575.3,518.7,268.4,55.6,28.6,41.5,81.2,15.9,20.5,13.1,49.1,78.6,57.5,106,40.2,58.2,46.9,78.5,73.1,38.7,51.9,24.9,0
19/12/2017,Team F v Team A,away,Team A,Player 7,96,56.4,31.5,22.5,2.5,18.4,9550.1,8841.4,708.7,52.2,3924,3525.5,1339.7,540.8,321.215625,167.9,7413.9,4201.1,2882.7,330.1,2136.2,99.5,133.4,128.1,132,708.5,438.4,212,58.1,0.2,7.4,13.9,9.4,23.2,167.9,124.7,28.4,14.9,0,1.7,4,1.3,6,40,9,30,32.1,3,20,75,183,201,74,21,0,608.2,492.1,703,555.1,486.1,417.7,425.8,631.9,612.9,283.6,574,508.6,511.2,385,401.4,399.2,505.1,428.3,394.2,226.8,98.4,22.4,62.9,13.8,7.9,18.3,31.5,40.5,85.4,33.9,54.2,39.1,33.7,39.7,54.5,13.8,24.3,27.6,6.8,0
19/12/2017,Team F v Team A,away,Team A,Player 6,96,56.4,31.5,22.5,2.5,18.4,11381.4,10317.8,1063.6,32.9,4019.6,4406.8,1858.4,782.2,785.3575,281.4,8579.2,4767.5,3446.6,365.2,2802.1,118.6,151.3,153.2,146.1,1049,546.6,467.9,34.5,14.6,11.1,17.4,20.8,13.8,281.4,133.1,145.7,2.6,0,2.9,4.2,6.5,1,59,12,46,34.7,4,19,73,198,210,82,17,2,699.7,595.9,697.2,646.3,558.4,511.3,455.7,767.5,635.3,355.3,692.2,628.5,599.9,457.8,472.3,565.7,643.9,585.6,516.1,296.9,84.1,78.7,58.7,57.7,15.2,46.7,29.5,63.5,82,12.2,85.6,79.6,55.8,13.6,39.1,87.1,73.6,49.1,26.7,25.1
19/12/2017,Team F v Team A,away,Team A,Player 16,26,14.4,7.8,6.4,0.3,5.4,2956.7,2885,71.7,12.3,1029.4,1203.8,639.5,64.5,228.4705882,7.2,2175.6,1219.2,908.8,47.6,781.1,113.7,156.3,142,158.7,71.7,56.3,15.3,0,0,2.8,7.2,2.4,,7.2,7.2,0,0,0,0.3,0.9,,,5,0,5,27.4,0,4,17,48,56,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,639.9,726.5,582.9,469.1,271.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,10,42.1,6.8,7.4,0
19/12/2017,Team F v Team A,away,Team A,Player 3,96,56.4,31.5,22.5,2.5,18.4,9772.5,9191.7,580.8,47.2,3671.3,4083.6,1389.6,457.4,417.075,123.4,7568.2,3858.5,3398.6,311.1,2204.3,101.8,122.5,151,124.4,578.2,151.5,422.9,3.9,2.6,6,4.8,18.8,1.6,123.4,30.3,93.1,0,0,1.3,1,4.1,,33,7,29,30.1,1,12,56,211,234,55,18,0,552.7,486.4,610.9,540.9,534.7,445.9,412.9,583.1,513.3,300.6,467.9,608,607,458.4,391.7,444,513.6,523.1,484.8,292.6,14.6,6.1,52.7,20.4,0,29.8,43.3,54.1,16.1,0,17.3,40.2,36.9,6.8,36.4,44.5,0,110.3,36.9,14.5
19/12/2017,Team F v Team A,away,Team A,Player 25,69,41.6,23.4,16.1,2.1,13,8554.1,8154,400.1,21.2,2638.4,3730.3,1764.1,361.3,395.05,38.8,6712.3,3525.2,2871.4,315.7,1841.8,124,150.6,178.3,150.3,400.1,35.4,351.1,13.6,0,5.8,1.5,21.8,6.5,38.8,4.4,34.3,0,0,0.6,0.2,2.1,,20,3,19,29.8,0,6,51,180,199,65,0,0,693.5,574.7,750.2,704.6,602.7,474.7,443.1,726.6,652.6,372.8,636.2,666.7,593.9,535.8,126,0,0,0,0,0,43,19.5,46,28.7,17,32.5,28.1,36.6,21,42.5,16.4,0,49.2,19.8,0,0,0,0,0,0
19/12/2017,Team F v Team A,away,Team A,Player 19,66,38.2,22.5,14.2,1.6,13.3,7642.7,7073.7,569,29.9,2576.8,3074.4,1392.7,448.5,464.775,120.5,5820.3,3297.2,2281.6,241.4,1822.5,115.8,146.5,160.7,150.9,558.4,160.3,398.1,0,10.6,8.6,7.1,28,,120.5,29.2,91.3,0,0,1.8,1.3,6.4,,32,10,28,31.6,1,14,46,218,207,57,4,0,0,0,0,0,0,0,449.2,652.3,601.6,379,639.1,682.7,663.8,568.9,493.1,568.5,624.3,559.9,461.3,299,0,0,0,0,0,0,38,66.8,13.7,47.4,40.1,39.9,73.8,42.7,27.7,56.4,36.7,54.5,27.3,3.9
19/12/2017,Team F v Team A,away,Team A,Player 22,16,9.5,5.8,3.5,0.3,3.9,2078.4,1873.7,204.7,7.7,517.3,915.9,432.9,196.8,394.375,7.9,1623.7,1023.3,550.5,49.8,454.7,129.9,176.4,157.3,166,198,120,72.9,5,6.8,12.8,20.7,20.8,16.7,7.9,4.8,3.1,0,0,0.5,0.8,0.9,,13,0,15,25.4,0,4,17,50,57,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.8,671.8,558.6,372.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2,108.6,19.9,22.1
26/12/2017,Team A  v Team W,home,Team A,Player 11,70,42.2,16.3,24.2,1.8,7,7757.8,7277.3,480.5,43,2321.7,3539.5,1373.1,382.9,550.3884615,97.6,6114.1,2343.4,3520,250.7,1643.8,110.8,143.8,145.5,139.3,480.5,160.7,265.4,54.4,0,6.9,9.9,11,30.2,97.6,37,41.1,19.5,0,1.4,2.3,1.7,10.8,23,4,23,30.7,2,17,79,198,218,80,11,1,658.4,515.8,430.9,496.8,719.1,622,601.6,538.5,608.1,174.1,617.8,426.8,628.3,476.6,242.9,0,0,0,0,0,26.1,17.4,72.5,3,14.6,22.2,13.3,15.6,62.9,0,20.5,39.7,0,102.4,70.4,0,0,0,0,0
26/12/2017,Team A  v Team W,home,Team A,Player 23,97,59.6,21.5,35.8,2.3,7,10533.3,10158.7,374.6,42.8,3751.1,4788.8,1576,290.9,295.7384615,83.6,8275.7,2850.2,5086.2,339.4,2257.5,108.6,132.6,142.1,147.6,370.5,56,309.4,5.1,4.1,3.9,2.6,8.6,2.2,83.6,5.3,78.4,0,0,0.9,0.2,2.2,,19,4,17,30.1,1,18,75,326,344,90,15,1,672.5,494.8,456.4,470.1,659.9,602.9,597.3,587.3,524.3,242.7,570.7,532,596.8,409,511.5,564.8,461.2,557.4,510.7,511,11.5,26.2,47.3,1.2,14,31.8,22.7,21.5,52.7,9.9,14.1,13.8,0,0,74.4,18.7,5.2,0,0,9.6
26/12/2017,Team A  v Team W,home,Team A,Player 13,75,45.7,17.6,26,2.1,7,9074.3,8229.1,845.2,25.2,2688.9,3888.3,1626.7,734.3,752.5529412,110.8,7181.8,2773.6,4084.9,323.4,1892.4,121,157.6,157.1,154,827.3,372.5,433.2,21.6,17.8,11.3,21.2,16.7,10.3,102.3,71.6,30.8,0,8.5,1.5,4.1,1.2,,39,6,36,33.7,3,9,66,207,242,53,7,0,679.2,597.5,453.6,541.9,659.3,628.5,704.8,614.8,645.9,193.8,633,566.7,655.8,579.6,576.5,343.5,0,0,0,0,59.1,120.9,27,0,26.4,21.7,38.4,50.4,99.3,24.2,55.1,41.1,52.1,100.3,126.4,2.6,0,0,0,0
26/12/2017,Team A  v Team W,home,Team A,Player 5,97,59.6,21.5,35.8,2.3,7,10501.7,9602.3,899.4,31.1,4377.3,3666.3,1527.6,767.1,395.755,132.3,7981.3,3070.1,4604.7,306.5,2520.4,108.3,142.8,128.6,133.3,886.1,340.1,530.7,15.4,13.3,9.3,15.8,14.8,6.7,132.3,52.2,80.1,0,0,1.4,2.4,2.2,,47,7,43,29.8,3,20,73,255,264,82,15,1,589.8,614.8,477.3,497.1,581.7,597.9,614.8,534.2,607.3,186.7,570.3,441.3,542.9,489.4,452.4,486.1,503.4,524.9,538,651.4,52,100.3,22.9,7.3,18.7,29.2,44.7,54.3,43.1,0,112.7,39.8,40.6,23.4,11,34.5,31.9,72.4,41,119.6
26/12/2017,Team A  v Team W,home,Team A,Player 8,27,17.1,5.1,11.5,0.4,0,3190.7,3007.8,182.9,7.1,1085.8,1407.5,507.5,121.1,609.5111111,61.8,2526,655.7,1792.3,78,664.7,118.2,128.6,155.9,195,178.1,44.4,120.4,13.3,4.8,6.8,8.7,10.5,33.2,61.8,27.7,33.4,0.6,0,2.3,5.4,2.9,1.5,10,3,4,32.2,0,6,30,85,97,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.8,665.1,546,609.7,601.6,610.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,55.2,29.6,27.8,11.2,57
26/12/2017,Team A  v Team W,home,Team A,Player 14,97,59.6,21.5,35.8,2.3,7,11715.4,10813.2,902.2,28.3,3985.4,4968.8,1830.7,809.9,564.0119048,92.3,8897.3,3050.3,5504.4,342.6,2818.1,120.8,141.9,153.8,149,898.8,299.9,589.6,9.3,3.4,9.3,13.9,16.5,4,92.3,33.5,58.8,0,0,1,1.6,1.6,,55,4,51,29.1,3,25,85,255,302,72,13,0,742.6,586.9,508.7,524.3,719.7,713.3,652.2,614.4,621.7,167.5,662.4,567,629.7,591.8,574.4,494,527,580.1,600.9,636.9,90.9,46.5,54.5,17.9,38.6,40.4,31.8,48.5,114.2,0,58.6,67,67.2,22.3,86.5,18.2,1.2,20.1,10.4,67.1
26/12/2017,Team A  v Team W,home,Team A,Player 20,11,6.4,1.9,4.3,0.1,0,1305.1,1228.4,76.7,2.1,382.5,592.6,251.2,61.6,532.0769231,15,1020.8,248.3,761.8,10.8,284.3,118.6,130.7,177.2,108,74.8,0,74.8,0,1.9,7,,17.4,,15,0,15,0,0,1.4,,3.5,,4,1,2,30.4,1,0,9,40,24,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,639.8,657.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,63.2
26/12/2017,Team A  v Team W,home,Team A,Player 7,75,45.7,17.6,26,2.1,7,7998.5,7100.2,898.4,21.7,3303,2725.1,1050.3,649.2,321.215625,249.2,6116.8,2584.8,3219.4,312.5,1881.8,106.6,146.9,123.8,148.8,871.5,511.2,266.1,94.1,26.9,12,29,10.2,44.8,245.4,202.8,20.2,22.5,3.8,3.3,11.5,0.8,10.7,50,11,43,36.7,2,20,56,152,147,67,19,5,653.1,523,416.2,567.1,500.2,566.3,613.3,544.2,483.1,191.2,599.2,448,606.5,483,469.2,334.9,0,0,0,0,87.4,86.3,37.8,41.9,47.4,75.3,106.3,51.8,69.8,24.7,62.4,38.8,35.6,52,36.5,44.4,0,0,0,0
26/12/2017,Team A  v Team W,home,Team A,Player 15,22,13.7,3.9,9.5,0.2,0,2659.2,2528.8,130.4,4.6,841.9,1156.8,525.5,129.9,589.753125,0.6,2120.8,509.4,1582.3,29.2,538.4,120.9,130.6,166.6,146,130.4,7.1,123.3,0,0,5.9,1.8,13,,0.6,0,0.6,0,0,,,0.1,,8,0,8,25.3,0,3,23,71,80,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.1,654,613,612,620.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,36.9,19.4,48.8,12.9
26/12/2017,Team A  v Team W,home,Team A,Player 9,86,53,19.6,31.2,2.2,7,9983.2,9207.5,775.7,26,3204.5,4286.3,1690.7,600.7,651.3054054,175,7789.2,2952.5,4512.4,324.3,2194,116.1,150.6,144.6,147.4,766.6,354.6,400,12.1,9.1,9,18.1,12.8,5.5,175,87.8,87.2,0,0,2,4.5,2.8,,45,7,42,32.9,1,14,76,219,254,68,10,1,692.9,609.3,416,601.4,636.4,608,619.8,612.4,662.2,222.8,603.6,438.9,632.3,558.9,512.6,574.3,536.6,444.9,0,0,29.1,71.7,38.4,52,9.5,46.9,48.1,18.5,95.2,38.1,53.8,0,65.5,98.5,52.2,15.7,23.6,19.1,0,0
